Country,Destination,TopSight,Description,Rating,NumberOfReview,Type,TypicalTimeSpent,Latitude,Longitude,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Option10
Isle of Man,Douglas,Douglas Harbour,"Douglas Harbour is located near Douglas Head at the southern end of Douglas, the capital of the Isle of Man. It is the island's main commercial shipping port. The Port of Douglas was the first in the world to be equipped with Radar.",4.2,6,,,,,,,,,,,,,,
Isle of Man,Douglas,Hillberry Corner,"Hillberry Corner is situated at the 36th Milestone road-side marker on the Snaefell Mountain Course, being on the primary A18 Mountain Road with the side-road junction of the C22 Little Mill Road, in the parish of Onchan in the Isle of Man.",4.7,93,Historical place on the Isle of Man,,54.1878165,-4.4742893,,,,,,,,,,
Isle of Man,Douglas,Groudle Glen Railway,"The Groudle Glen Railway is a 2 ft narrow gauge railway near Onchan in the Isle of Man, on the boundary of Onchan and Lonan, which is owned and operated by a small group of enthusiastic volunteers and ...",4.7,66,Tourist attraction,,54.1763105,-4.4213808,,,,,,,,,,
Isle of Man,Douglas,Onchan Wetlands,,,,,,,,,,,,,,,,,
Isle of Man,Douglas,Steve Hislop Memorial,,,,,,,,,,,,,,,,,
Isle of Man,Douglas,St Peters Church,,,,,,,,,,,,,,,,,
Isle of Man,Douglas,Brandish Corner,Brandish Corner is situated between the 35th and 36th Milestone road-side markers on the Snaefell Mountain Course on the primary A18 Mountain Road in the parish of Onchan in the Isle of Man. The road was re-engineered in recent years.,5.0,1,Historical place on the Isle of Man,,54.1955813,-4.4777334,,,,,,,,,,
Isle of Man,Douglas,Groudle Glen,,4.6,14,,,,,,,,,,,,,,
Isle of Man,Douglas,Kerrowdhoo Reservoir,,4.8,5,,,,,,,,,,,,,,
Isle of Man,Douglas,South Barrule,"The South Barrule is the highest hill in the south of the Isle of Man. It has the remains of a fort on its summit, which is traditionally the home of the Manx god of the sea Mannanan beg mac y Leir. The hill is largely surrounded by conifer plantations.",,,,,,,,,,,,,,,,
Isle of Man,Douglas,Peel Cathedral,"The Cathedral Church of Saint German or Peel Cathedral, rebranded as Cathedral Isle of Man, is located in Peel, Isle of Man. The cathedral is also one of the parish churches in the parish of the West Coast, which includes the town of Peel, and was built in 1879–84. It was made the cathedral by Act of Tynwald in 1980.",4.6,49,"Cathedral in Peel, Isle of Man",,54.2218006,-4.6911271,,,,,,,,,,
Isle of Man,Douglas,Leece Museum,"The Leece Museum is a museum in Peel, Isle of Man established in 1984. It is dedicated to the local history of Peel.",4.7,35,"Museum in Peel, Isle of Man",,54.22396,-4.697384,,,,,,,,,,
Isle of Man,Saint John's,Tynwald National Park and Arboretum,,,,,,,,,,,,,,,,,
Isle of Man,Isle of Man,Peel Castle,"Peel Castle is a castle in Peel on the Isle of Man, originally constructed by Vikings. The castle stands on St Patrick's Isle which is connected to the town by a causeway. It is now owned by Manx National Heritage and is open to visitors during the summer.",4.7,"1,000",Castle on the Isle of Man,,54.2260861,-4.6983493,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Castle Rushen,"Castle Rushen is a medieval castle located in the Isle of Man's historic capital, Castletown, in the south of the island. It towers over the Market Square to the south-east and the harbour to the north-east.",4.5,730,"Medieval castle in Castletown, Isle of Man",,54.0738053,-4.6522796,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Curraghs Wildlife Park,"Curraghs Wildlife Park is a wildlife park in The Curraghs, an area of wetland in the north-west of the Isle of Man.
The park is owned by the Isle of Man Government and formerly administered through the island's Department of Community, Culture and Leisure.",4.4,360,Wildlife park on the Isle of Man,1.5 hours,54.316503,-4.512298,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Snaefell,"Snaefell – is the highest mountain and the only summit higher than 2,000 feet on the Isle of Man, at 2,037 feet above sea level. The summit is crowned by a railway station, cafe and several communications masts.",4.7,50,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Manx Museum,"The Manx Museum in Douglas, Isle of Man is the national museum of the Isle of Man. It is run by Manx National Heritage.
The museum opened in 1922, in a building that was formerly Noble's Old Hospital. It was expanded and remodeled during 1986-89.
The museum serves as headquarters of Manx National Heritage.",4.6,756,"Museum in Douglas, Isle of Man",2 hours,54.1544988,-4.4818906,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Rushen Abbey,"Rushen Abbey is an abbey on the Isle of Man, located in Ballasalla. Originally home for monks of the Savignac order, it soon came under Cistercian control and remained so until its dissolution. The abbey is located two miles from Castle Rushen, the politically most important site on the island in medieval times.",4.2,113,"Abbey in Ballasalla, Isle of Man",,54.098204,-4.634116,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Fairy Bridge,"Fairy Bridge, Isle of Man is a small bridge over the Santon Burn in the Isle of Man, located on the primary A5 Port Erin to Douglas road, at grid reference 305720, on the parish boundary between Santon and Malew.",4.5,73,Bridge on the Isle of Man,,54.1144751,-4.5954876,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Point of Ayre Lighthouse,"The Point of Ayre Lighthouse is an active 19th century lighthouse, sited at the Point of Ayre at the north-eastern end of the Isle of Man.",4.6,154,Lighthouse on the Isle of Man,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,South Barrule,"The South Barrule is the highest hill in the south of the Isle of Man. It has the remains of a fort on its summit, which is traditionally the home of the Manx god of the sea Mannanan beg mac y Leir. The hill is largely surrounded by conifer plantations.",,,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Milntown Estate and Gardens,,4.6,195,,1.5 hours,54.3198057,-4.4039726,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,The Old House of Keys,"The Old House of Keys is the former meeting place of the House of Keys, the lower house of Tynwald, the Isle of Man's parliament. It is located across the street from Castle Rushen in Castletown, the former capital of the Isle of Man, in the south of the island.",4.5,39,"Museum in Castletown, Isle of Man",,54.073391,-4.6521155,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Saint Michael's Isle,"St Michael's Isle, more commonly referred to as Fort Island, is an island in Malew parish in the Isle of Man, noted for its attractive ruins. It covers an area of 5.14 hectares, is about 400 metres long from west to east, and is connected to the Langness Peninsula, near Derbyhaven, by a narrow causeway.",4.3,15,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Manx Aviation and Military Museum,The Manx Aviation and Military Museum is a museum dedicated to the history of aviation and the military on the Isle of Man. The museum is open at the weekends throughout the year and every day from late May to the end of September. Visits at other times and guided tours can be arranged by appointment.,4.8,39,Museum on the Isle of Man,,54.0840164,-4.6384829,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,The Nautical Museum,,4.5,58,"Museum in Castletown, Isle of Man",,54.0738889,-4.6508334,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Glen Wyllin,,4.4,154,Park on the Isle of Man,,54.2816657,-4.5916868,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Jurby Transport Museum,"The Jurby Transport Museum is a transport museum in Jurby on the Isle of Man occupying a former aircraft hangar.
The museum is operated by a group of volunteers who are members of the Manx Transport Trust. Entrance is free but donations are welcome.",4.8,13,Museum on the Isle of Man,,54.3590058,-4.5232491,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Isle of Man Railway Museum,The Isle of Man Railway Museum in the village of Port Erin in the Isle of Man is a small display that shows the history of the Isle of Man Railway through exhibits and visual displays which chart the ...,4.0,2,"Museum in Port Erin, Isle of Man",,54.0852049,-4.7579481,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Mull Hill,"Mull Hill is a small hill in the exclave of Rushen Parish at the southern end of the Isle of Man, just outside the village of Cregneash. It is the site of a chambered cairn called Mull Circle or Meayll Circle. Near the summit of the hill also lie the remains of a World War II Chain Home Low RDF station.",5.0,1,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Douglas Lighthouse,"Douglas Head Lighthouse is a lighthouse at Douglas Head on the Isle of Man located between England and Ireland.
The lighthouse was established in 1857, although the vicinity was under the control of the Isle of Man Harbour Board from 1832.",,,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Onchan Park,,4.4,254,"Park in Douglas, Isle of Man",,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Silverdale Glen,,4.4,157,National forest on the Isle of Man,,54.1075966,-4.6402395,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Leece Museum,"The Leece Museum is a museum in Peel, Isle of Man established in 1984. It is dedicated to the local history of Peel.",4.7,35,"Museum in Peel, Isle of Man",,54.22396,-4.697384,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,"The Bungalow, Isle of Man","The Bungalow, Isle of Man, one of a handful of better-known vantage points spread around the Snaefell Mountain Course, is situated adjacent to the 31st Milestone roadside marker on the road junction of ...",4.6,215,Historical place on the Isle of Man,,54.2515182,-4.4632482,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Bradda Hill,"Bradda Hill is a headland some 2 kilometres north of the village of Port Erin on the Isle of Man. It is not to be confused with Bradda Head which is about 2 kilometres to the SW.
The path to the summit from Bradda West is part of the Raad ny Foillan, the Isle of Man Coast long distance footpath.",,,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,North Barrule,"North Barrule is the second highest peak in the Isle of Man at 565 metres. From the summit the northern plain of the Isle of Man can be viewed along with the coastlines of Ireland, Cumbria, Wales and Scotland.
The North Barrule is located at grid reference 442909 and forms the north-eastern end of a ridge.",5.0,2,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Laxey Woollen Mills,,4.5,108,"Tourist attraction in Laxey, Isle of Man",45 min,54.2307854,-4.4031073,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,"Kate's Cottage, Isle of Man","Kate's Cottage is a historic house which is one of Isle of Man's Registered Buildings.
It is situated near to the summit of Slieau Ree adjacent to the 34th Milestone racing road-side milestone marker used for the Snaefell Mountain Course on the primary A18 Mountain Road in Onchan parish, Isle of Man.",4.3,7,Historical place on the Isle of Man,,54.2112259,-4.4769716,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Cronk ny Arrey Laa,"Cronk ny Arrey Laa is a hill in the south west of the Isle of Man. It may be confused with a hill of a similar name in the parish of Jurby, further north along the west coast of the island.
At 437 m it is the second highest hill in this part of the island, after the South Barrule, 2 miles to the east.",4.4,7,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Maughold Head,"Maughold Head is the easternmost point of the Isle of Man and the closest point in the Isle of Man to England, being 50 kilometres from St. Bees Head in Cumbria.
Maughold Head lies in the northeast of the island, some 5 kilometres from Ramsey, at the southern end of Ramsey Bay.",4.5,2,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Grove Museum,,4.5,56,"Museum in Ramsey, Isle of Man",,54.3324742,-4.3940406,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Cronk ny Merriu,"Cronk ny Merriu is one of the remains of promontory forts in the Isle of Man. Close to Port Grenaugh, this site dates back almost 2,000 years. The bank and ditch of Iron Age date created a defensive promontory fort at Cronk ny Merriu.",4.3,7,Tourist attraction on the Isle of Man,,54.1025862,-4.5749839,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Sulby Reservoir,"The Sulby Reservoir is the largest reservoir or lake in the Isle of Man, with an area of 154 acres.",4.8,16,Reservoir on the Isle of Man,,54.2685691,-4.5024635,Kid-friendly,,,,,,,,,
Isle of Man,Isle of Man,Slieau Freoaghane,"Slieau Freoaghane is a hill on the Isle of Man, and the second highest of the Island's five Marilyns. It is located in the Sheading of Michael and can be climbed from Kirk Michael or Barregarrow to the west, from Brandy Cottage to the south, or from Druidale in the east. The summit is marked with a trig point.",5.0,1,,,,,Kid-friendly,,,,,,,,,
Isle of Man,Port Erin,Calf of Man,"Calf of Man is a 2.50-square-kilometre island, off the southwest coast of the Isle of Man. It is separated from the Isle of Man by a narrow stretch of water called the Calf Sound. Like the nearby rocky islets of Chicken Rock and Kitterland, it is part of the parish of Rushen. It has only two seasonal inhabitants.",4.6,27,,,,,,,,,,,,,,
Isle of Man,Port Erin,Bradda Head,"Bradda Head is a rugged headland in the south-west of the Isle of Man, in the British Isles, rising to a height of 382 feet. It shelters Port Erin Bay from the north.
There is a clifftop walk, the Coronation Footpath, up to the head and around the head via Milner's Tower.",5.0,4,,,,,,,,,,,,,,
Isle of Man,Port Erin,Castle Rushen,"Castle Rushen is a medieval castle located in the Isle of Man's historic capital, Castletown, in the south of the island. It towers over the Market Square to the south-east and the harbour to the north-east.",4.5,730,"Medieval castle in Castletown, Isle of Man",,54.0738053,-4.6522796,,,,,,,,,,
Isle of Man,Port Erin,Mull Hill,"Mull Hill is a small hill in the exclave of Rushen Parish at the southern end of the Isle of Man, just outside the village of Cregneash. It is the site of a chambered cairn called Mull Circle or Meayll Circle. Near the summit of the hill also lie the remains of a World War II Chain Home Low RDF station.",5.0,1,,,,,,,,,,,,,,
Isle of Man,Port Erin,Isle of Man Railway Museum,The Isle of Man Railway Museum in the village of Port Erin in the Isle of Man is a small display that shows the history of the Isle of Man Railway through exhibits and visual displays which chart the ...,4.0,2,"Museum in Port Erin, Isle of Man",,54.0852049,-4.7579481,,,,,,,,,,
Isle of Man,Port Erin,Port Erin Beach,,4.7,28,,,,,,,,,,,,,,
Isle of Man,Port Erin,Bradda Hill,"Bradda Hill is a headland some 2 kilometres north of the village of Port Erin on the Isle of Man. It is not to be confused with Bradda Head which is about 2 kilometres to the SW.
The path to the summit from Bradda West is part of the Raad ny Foillan, the Isle of Man Coast long distance footpath.",,,,,,,,,,,,,,,,
Isle of Man,Port Erin,Milner's Tower,,4.9,84,Historical landmark on the Isle of Man,,54.0925397,-4.7778654,,,,,,,,,,
Isle of Man,Port Erin,Langness Peninsula,"Langness is a peninsula which protrudes two kilometres at the southern extremity of the Isle of Man. Signifying a cape or extended promontory, ""Langness"" literally means ""long promontory"" in Old Norse.",5.0,3,,,,,,,,,,,,,,
Isle of Man,Port Erin,Chicken Rock,"Chicken Rock, part of Rushen parish, is the southernmost island administered by the Isle of Man. It lies southwest of the Calf of Man, 4.5 kilometres off Spanish Head on the Manx mainland. The most prominent feature of the rock is the 19th century Chicken Rock Lighthouse.",4.0,4,,,,,,,,,,,,,,
Isle of Man,Ramsey,Milntown Estate and Gardens,,4.6,195,,1.5 hours,54.3198057,-4.4039726,,,,,,,,,,
Isle of Man,Ramsey,Snaefell,"Snaefell – is the highest mountain and the only summit higher than 2,000 feet on the Isle of Man, at 2,037 feet above sea level. The summit is crowned by a railway station, cafe and several communications masts.",4.7,50,,,,,,,,,,,,,,
Isle of Man,Ramsey,School House Corner,"School House Corner is a left curve on the primary A3 Lezayre Road in Ramsey, Isle of Man.
It is between the 23rd and 24th milestone road markers, on the 37.73-mile circuitous Mountain Course race track, measured from the starting line at the TT Grandstand.",5.0,1,"Historical landmark in Ramsey, Isle of Man",,54.3206408,-4.3933605,,,,,,,,,,
Isle of Man,Ramsey,Mooragh Promenade,,,,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Beach,,4.6,34,"Tourist attraction in Ramsey, Isle of Man",45 min,54.3294121,-4.3825022,,,,,,,,,,
Isle of Man,Ramsey,Pepsi Max Bowl & Leisure Centre,,4.2,210,Bowling alley,1-2 hours,54.321686,-4.378026,,,,,,,,,,
Isle of Man,Ramsey,Mooragh Lake,,4.6,17,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Hairpin,"Ramsey Hairpin is a point on the Snaefell Mountain Course used for the Isle of Man TT races on the Snaefell Mountain Road, designated as A18, in the parish of Maughold in the Isle of Man.",4.6,78,"Tourist attraction in Ramsey, Isle of Man",,54.3129997,-4.3849256,,,,,,,,,,
Isle of Man,Ramsey,Grove Museum,,4.5,56,"Museum in Ramsey, Isle of Man",,54.3324742,-4.3940406,,,,,,,,,,
Isle of Man,Ramsey,Albert Tower,"The Albert Tower, on the Isle of Man is a historic monument which is one of Isle of Man's Registered Buildings. It was registered on 27 January 2003 as number 212.
The tower is located in the parish of Maughold, but only about 100 metres south of the boundary with Ramsey and overlooking the town of Ramsey.",,,"Monument in Ramsey, Isle of Man",,54.312947,-4.3796925,,,,,,,,,,
Isle of Man,Ramsey,"Gooseneck, Isle of Man","Gooseneck, Isle of Man, is an acute uphill right-bend on the Snaefell Mountain Course used for the TT motorcycle races between the 25th and 26th Milestone racing road-side markers, on the 37+ mile circuitous-course, measured from the startline at the TT Grandstand.",4.7,81,Tourist attraction on the Isle of Man,,54.3052664,-4.3814983,,,,,,,,,,
Isle of Man,Ramsey,Ramsey Bay,"Ramsey Bay is a large bay covering some 94 square kilometres off the northeastern coast of the Isle of Man. It runs for 18 kilometres from the Point of Ayre at the island's northern tip to Maughold Head. The port town of Ramsey, the island's second town, lies towards the south of the bay.",5.0,1,,,,,,,,,,,,,,
Isle of Man,Ramsey,North Barrule,"North Barrule is the second highest peak in the Isle of Man at 565 metres. From the summit the northern plain of the Isle of Man can be viewed along with the coastlines of Ireland, Cumbria, Wales and Scotland.
The North Barrule is located at grid reference 442909 and forms the north-eastern end of a ridge.",5.0,2,,,,,,,,,,,,,,
Isle of Man,Ramsey,Ballure Reservoir,,5.0,1,,,,,,,,,,,,,,
Isle of Man,Ramsey,Maughold Head,"Maughold Head is the easternmost point of the Isle of Man and the closest point in the Isle of Man to England, being 50 kilometres from St. Bees Head in Cumbria.
Maughold Head lies in the northeast of the island, some 5 kilometres from Ramsey, at the southern end of Ramsey Bay.",4.5,2,,,,,,,,,,,,,,
Isle of Man,Laxey,Laxey Wheel,"The Laxey Wheel is built into the hillside above the village of Laxey in the Isle of Man. It is the largest working waterwheel in the world. Designed by Robert Casement, the wheel has a 72-foot-6-inch diameter, is 6 feet wide and revolves at approximately three revolutions per minute.",,,,,,,,,,,,,,,,
Isle of Man,Laxey,The Great Laxey Wheel,,4.6,130,"Museum in Laxey, Isle of Man",,54.238528,-4.407389,,,,,,,,,,
Isle of Man,Laxey,King Orry's Grave,"King Orry's Grave is the largest megalithic tomb on the Isle of Man. It is situated in Minorca, in the northern part of the village of Laxey, partly in a private cottage garden.",4.5,67,"Historical place in Laxey, Isle of Man",,54.2317444,-4.3929982,,,,,,,,,,
Isle of Man,Laxey,Great Laxey Mines Railway,,4.7,9,"Museum in Laxey, Isle of Man",,54.2337524,-4.4052041,,,,,,,,,,
Isle of Man,Laxey,Laxey Woollen Mills,,4.5,108,"Tourist attraction in Laxey, Isle of Man",45 min,54.2307854,-4.4031073,,,,,,,,,,
Isle of Man,Laxey,Laxey Beach,,4.6,90,"Tourist attraction in Laxey, Isle of Man",,54.2244988,-4.3924676,,,,,,,,,,
Isle of Man,Laxey,Laxey Bay,,,,"Nature preserve in Laxey, Isle of Man",,54.2336685,-4.4060267,,,,,,,,,,
Isle of Man,Laxey,Garwick Beach,,3.0,3,,,,,,,,,,,,,,
Isle of Man,Derbyhaven,Derbyhaven Beach,,,,,,,,,,,,,,,,,
Isle of Man,Ballasalla,Rushen Abbey,"Rushen Abbey is an abbey on the Isle of Man, located in Ballasalla. Originally home for monks of the Savignac order, it soon came under Cistercian control and remained so until its dissolution. The abbey is located two miles from Castle Rushen, the politically most important site on the island in medieval times.",4.2,113,"Abbey in Ballasalla, Isle of Man",,54.098204,-4.634116,,,,,,,,,,
